d,r,t,e1,a,b,n,defect1,s,u,e2,c,f,m,defect2,D,role_bound,correspondence_bound
70,13,7,10,1,80,81,13,113,7,10,1,80,81,113,9153,80,2938
70,17,7,10,1,80,81,17,113,1,70,1,80,81,113,9153,80,3842
70,17,7,10,1,80,81,17,113,7,10,1,80,81,113,9153,80,3842
70,19,7,10,1,80,81,19,113,1,70,1,80,81,113,9153,80,4294
70,19,7,10,1,80,81,19,113,7,10,1,80,81,113,9153,80,4294
70,23,7,10,1,80,81,23,113,1,70,1,80,81,113,9153,80,5198
70,23,7,10,1,80,81,23,113,7,10,1,80,81,113,9153,80,5198
70,29,7,10,1,80,81,29,113,1,70,1,80,81,113,9153,80,6554
70,29,7,10,1,80,81,29,113,7,10,1,80,81,113,9153,80,6554
70,31,7,10,1,80,81,31,113,1,70,1,80,81,113,9153,80,7006
70,31,7,10,1,80,81,31,113,7,10,1,80,81,113,9153,80,7006
70,37,7,10,1,80,81,37,113,1,70,1,80,81,113,9153,80,8362
70,37,7,10,1,80,81,37,113,7,10,1,80,81,113,9153,80,8362
70,41,7,10,1,80,81,41,113,1,70,1,80,81,113,9153,80,9266
70,41,7,10,1,80,81,41,113,7,10,1,80,81,113,9153,80,9266
70,43,7,10,1,80,81,43,113,1,70,1,80,81,113,9153,80,9718
70,43,7,10,1,80,81,43,113,7,10,1,80,81,113,9153,80,9718
70,47,7,10,1,80,81,47,113,1,70,1,80,81,113,9153,80,10622
70,47,7,10,1,80,81,47,113,7,10,1,80,81,113,9153,80,10622
70,53,7,10,1,80,81,53,113,1,70,1,80,81,113,9153,80,11978
70,53,7,10,1,80,81,53,113,7,10,1,80,81,113,9153,80,11978
70,59,7,10,1,80,81,59,113,1,70,1,80,81,113,9153,80,13334
70,59,7,10,1,80,81,59,113,7,10,1,80,81,113,9153,80,13334
70,61,7,10,1,80,81,61,113,1,70,1,80,81,113,9153,80,13786
70,61,7,10,1,80,81,61,113,7,10,1,80,81,113,9153,80,13786
70,67,7,10,1,80,81,67,113,1,70,1,80,81,113,9153,80,15142
70,67,7,10,1,80,81,67,113,7,10,1,80,81,113,9153,80,15142
70,71,7,10,1,80,81,71,113,1,70,1,80,81,113,9153,80,16046
70,71,7,10,1,80,81,71,113,7,10,1,80,81,113,9153,80,16046
70,73,1,70,1,80,81,73,113,1,70,1,80,81,113,9153,80,16498
70,73,1,70,1,80,81,73,113,7,10,1,80,81,113,9153,80,16498
70,73,7,10,1,80,81,73,113,1,70,1,80,81,113,9153,80,16498
70,73,7,10,1,80,81,73,113,7,10,1,80,81,113,9153,80,16498
70,79,1,70,1,80,81,79,113,1,70,1,80,81,113,9153,80,17854
70,79,1,70,1,80,81,79,113,7,10,1,80,81,113,9153,80,17854
70,79,7,10,1,80,81,79,113,1,70,1,80,81,113,9153,80,17854
70,79,7,10,1,80,81,79,113,7,10,1,80,81,113,9153,80,17854
70,83,1,70,1,80,81,83,113,1,70,1,80,81,113,9153,80,18758
70,83,1,70,1,80,81,83,113,7,10,1,80,81,113,9153,80,18758
70,83,7,10,1,80,81,83,113,1,70,1,80,81,113,9153,80,18758
70,83,7,10,1,80,81,83,113,7,10,1,80,81,113,9153,80,18758
70,89,1,70,1,80,81,89,113,1,70,1,80,81,113,9153,80,20114
70,89,1,70,1,80,81,89,113,7,10,1,80,81,113,9153,80,20114
70,89,7,10,1,80,81,89,113,1,70,1,80,81,113,9153,80,20114
70,89,7,10,1,80,81,89,113,7,10,1,80,81,113,9153,80,20114
70,91,7,10,1,80,81,13,113,1,70,1,80,81,113,9153,80,20566
70,91,7,10,1,80,81,13,113,7,10,1,80,81,113,9153,80,20566
70,97,1,70,1,80,81,97,113,1,70,1,80,81,113,9153,80,21922
70,97,1,70,1,80,81,97,113,7,10,1,80,81,113,9153,80,21922
70,97,7,10,1,80,81,97,113,1,70,1,80,81,113,9153,80,21922
70,97,7,10,1,80,81,97,113,7,10,1,80,81,113,9153,80,21922
70,101,1,70,1,80,81,101,113,1,70,1,80,81,113,9153,80,22826
70,101,1,70,1,80,81,101,113,7,10,1,80,81,113,9153,80,22826
70,101,7,10,1,80,81,101,113,1,70,1,80,81,113,9153,80,22826
70,101,7,10,1,80,81,101,113,7,10,1,80,81,113,9153,80,22826
70,103,1,70,1,80,81,103,113,1,70,1,80,81,113,9153,80,23278
70,103,1,70,1,80,81,103,113,7,10,1,80,81,113,9153,80,23278
70,103,7,10,1,80,81,103,113,1,70,1,80,81,113,9153,80,23278
70,103,7,10,1,80,81,103,113,7,10,1,80,81,113,9153,80,23278
70,107,1,70,1,80,81,107,113,1,70,1,80,81,113,9153,80,24182
70,107,1,70,1,80,81,107,113,7,10,1,80,81,113,9153,80,24182
70,107,7,10,1,80,81,107,113,1,70,1,80,81,113,9153,80,24182
70,107,7,10,1,80,81,107,113,7,10,1,80,81,113,9153,80,24182
70,109,1,70,1,80,81,109,113,1,70,1,80,81,113,9153,80,24634
70,109,1,70,1,80,81,109,113,7,10,1,80,81,113,9153,80,24634
70,109,7,10,1,80,81,109,113,1,70,1,80,81,113,9153,80,24634
70,109,7,10,1,80,81,109,113,7,10,1,80,81,113,9153,80,24634
70,1,1,70,1,125,126,1,73,1,70,1,125,126,73,9198,125,146
70,1,1,70,1,80,81,1,119,7,10,1,80,81,17,9639,80,238
70,13,7,10,1,80,81,13,119,7,10,1,80,81,17,9639,80,3094
70,19,7,10,1,80,81,19,119,7,10,1,80,81,17,9639,80,4522
70,23,7,10,1,80,81,23,119,7,10,1,80,81,17,9639,80,5474
70,29,7,10,1,80,81,29,119,7,10,1,80,81,17,9639,80,6902
70,31,7,10,1,80,81,31,119,7,10,1,80,81,17,9639,80,7378
70,37,7,10,1,80,81,37,119,7,10,1,80,81,17,9639,80,8806
70,41,7,10,1,80,81,41,119,7,10,1,80,81,17,9639,80,9758
70,43,7,10,1,80,81,43,119,7,10,1,80,81,17,9639,80,10234
70,47,7,10,1,80,81,47,119,7,10,1,80,81,17,9639,80,11186
70,53,7,10,1,80,81,53,119,7,10,1,80,81,17,9639,80,12614
70,59,7,10,1,80,81,59,119,7,10,1,80,81,17,9639,80,14042
70,61,7,10,1,80,81,61,119,7,10,1,80,81,17,9639,80,14518
70,67,7,10,1,80,81,67,119,7,10,1,80,81,17,9639,80,15946
70,71,7,10,1,80,81,71,119,7,10,1,80,81,17,9639,80,16898
70,73,1,70,1,80,81,73,119,7,10,1,80,81,17,9639,80,17374
70,73,7,10,1,80,81,73,119,7,10,1,80,81,17,9639,80,17374
70,79,1,70,1,80,81,79,119,7,10,1,80,81,17,9639,80,18802
70,79,7,10,1,80,81,79,119,7,10,1,80,81,17,9639,80,18802
70,83,1,70,1,80,81,83,119,7,10,1,80,81,17,9639,80,19754
70,83,7,10,1,80,81,83,119,7,10,1,80,81,17,9639,80,19754
70,89,1,70,1,80,81,89,119,7,10,1,80,81,17,9639,80,21182
70,89,7,10,1,80,81,89,119,7,10,1,80,81,17,9639,80,21182
70,97,1,70,1,80,81,97,119,7,10,1,80,81,17,9639,80,23086
70,97,7,10,1,80,81,97,119,7,10,1,80,81,17,9639,80,23086
70,101,1,70,1,80,81,101,119,7,10,1,80,81,17,9639,80,24038
70,101,7,10,1,80,81,101,119,7,10,1,80,81,17,9639,80,24038
70,103,1,70,1,80,81,103,119,7,10,1,80,81,17,9639,80,24514
70,103,7,10,1,80,81,103,119,7,10,1,80,81,17,9639,80,24514
70,107,1,70,1,80,81,107,119,7,10,1,80,81,17,9639,80,25466
70,107,7,10,1,80,81,107,119,7,10,1,80,81,17,9639,80,25466
70,109,1,70,1,80,81,109,119,7,10,1,80,81,17,9639,80,25942
70,109,7,10,1,80,81,109,119,7,10,1,80,81,17,9639,80,25942
70,113,1,70,1,80,81,113,119,7,10,1,80,81,17,9639,80,26894
70,113,7,10,1,80,81,113,119,7,10,1,80,81,17,9639,80,26894
72,4,4,18,1,80,81,1,23,4,18,1,80,81,23,1863,80,184
72,4,4,18,1,80,81,1,29,4,18,1,80,81,29,2349,80,232
72,23,4,18,1,80,81,23,29,4,18,1,80,81,29,2349,80,1334
72,4,4,18,1,80,81,1,31,4,18,1,80,81,31,2511,80,248
72,23,4,18,1,80,81,23,31,4,18,1,80,81,31,2511,80,1426
72,29,4,18,1,80,81,29,31,4,18,1,80,81,31,2511,80,1798
72,4,4,18,1,80,81,1,37,4,18,1,80,81,37,2997,80,296
72,23,4,18,1,80,81,23,37,4,18,1,80,81,37,2997,80,1702
72,29,4,18,1,80,81,29,37,4,18,1,80,81,37,2997,80,2146
72,31,4,18,1,80,81,31,37,4,18,1,80,81,37,2997,80,2294
72,4,4,18,1,80,81,1,41,4,18,1,80,81,41,3321,80,328
72,23,4,18,1,80,81,23,41,4,18,1,80,81,41,3321,80,1886
72,29,4,18,1,80,81,29,41,4,18,1,80,81,41,3321,80,2378
72,31,4,18,1,80,81,31,41,4,18,1,80,81,41,3321,80,2542
72,37,4,18,1,80,81,37,41,4,18,1,80,81,41,3321,80,3034
72,4,4,18,1,80,81,1,43,4,18,1,80,81,43,3483,80,344
72,23,4,18,1,80,81,23,43,4,18,1,80,81,43,3483,80,1978
72,29,4,18,1,80,81,29,43,4,18,1,80,81,43,3483,80,2494
72,31,4,18,1,80,81,31,43,4,18,1,80,81,43,3483,80,2666
72,37,4,18,1,80,81,37,43,4,18,1,80,81,43,3483,80,3182
72,41,4,18,1,80,81,41,43,4,18,1,80,81,43,3483,80,3526
72,29,4,18,1,80,81,29,46,4,18,1,80,81,23,3726,80,2668
72,31,4,18,1,80,81,31,46,4,18,1,80,81,23,3726,80,2852
72,37,4,18,1,80,81,37,46,4,18,1,80,81,23,3726,80,3404
72,41,4,18,1,80,81,41,46,4,18,1,80,81,23,3726,80,3772
72,43,4,18,1,80,81,43,46,4,18,1,80,81,23,3726,80,3956
72,4,4,18,1,80,81,1,47,4,18,1,80,81,47,3807,80,376
72,23,4,18,1,80,81,23,47,4,18,1,80,81,47,3807,80,2162
72,29,4,18,1,80,81,29,47,4,18,1,80,81,47,3807,80,2726
72,31,4,18,1,80,81,31,47,4,18,1,80,81,47,3807,80,2914
72,37,4,18,1,80,81,37,47,4,18,1,80,81,47,3807,80,3478
72,41,4,18,1,80,81,41,47,4,18,1,80,81,47,3807,80,3854
72,43,4,18,1,80,81,43,47,4,18,1,80,81,47,3807,80,4042
72,46,4,18,1,80,81,23,47,4,18,1,80,81,47,3807,80,4324
72,4,4,18,1,80,81,1,53,4,18,1,80,81,53,4293,80,424
72,23,4,18,1,80,81,23,53,4,18,1,80,81,53,4293,80,2438
72,29,4,18,1,80,81,29,53,4,18,1,80,81,53,4293,80,3074
72,31,4,18,1,80,81,31,53,4,18,1,80,81,53,4293,80,3286
72,37,4,18,1,80,81,37,53,4,18,1,80,81,53,4293,80,3922
72,41,4,18,1,80,81,41,53,4,18,1,80,81,53,4293,80,4346
72,43,4,18,1,80,81,43,53,4,18,1,80,81,53,4293,80,4558
72,46,4,18,1,80,81,23,53,4,18,1,80,81,53,4293,80,4876
72,47,4,18,1,80,81,47,53,4,18,1,80,81,53,4293,80,4982
72,23,4,18,1,80,81,23,58,4,18,1,80,81,29,4698,80,2668
72,31,4,18,1,80,81,31,58,4,18,1,80,81,29,4698,80,3596
72,37,4,18,1,80,81,37,58,4,18,1,80,81,29,4698,80,4292
72,41,4,18,1,80,81,41,58,4,18,1,80,81,29,4698,80,4756
72,43,4,18,1,80,81,43,58,4,18,1,80,81,29,4698,80,4988
72,47,4,18,1,80,81,47,58,4,18,1,80,81,29,4698,80,5452
72,53,4,18,1,80,81,53,58,4,18,1,80,81,29,4698,80,6148
72,4,4,18,1,80,81,1,59,4,18,1,80,81,59,4779,80,472
72,23,4,18,1,80,81,23,59,4,18,1,80,81,59,4779,80,2714
72,29,4,18,1,80,81,29,59,4,18,1,80,81,59,4779,80,3422
72,31,4,18,1,80,81,31,59,4,18,1,80,81,59,4779,80,3658
72,37,4,18,1,80,81,37,59,4,18,1,80,81,59,4779,80,4366
72,41,4,18,1,80,81,41,59,4,18,1,80,81,59,4779,80,4838
72,43,4,18,1,80,81,43,59,4,18,1,80,81,59,4779,80,5074
72,46,4,18,1,80,81,23,59,4,18,1,80,81,59,4779,80,5428
72,47,4,18,1,80,81,47,59,4,18,1,80,81,59,4779,80,5546
72,53,4,18,1,80,81,53,59,4,18,1,80,81,59,4779,80,6254
72,58,4,18,1,80,81,29,59,4,18,1,80,81,59,4779,80,6844
72,4,4,18,1,80,81,1,61,4,18,1,80,81,61,4941,80,488
72,23,4,18,1,80,81,23,61,4,18,1,80,81,61,4941,80,2806
72,29,4,18,1,80,81,29,61,4,18,1,80,81,61,4941,80,3538
72,31,4,18,1,80,81,31,61,4,18,1,80,81,61,4941,80,3782
72,37,4,18,1,80,81,37,61,4,18,1,80,81,61,4941,80,4514
72,41,4,18,1,80,81,41,61,4,18,1,80,81,61,4941,80,5002
72,43,4,18,1,80,81,43,61,4,18,1,80,81,61,4941,80,5246
72,46,4,18,1,80,81,23,61,4,18,1,80,81,61,4941,80,5612
72,47,4,18,1,80,81,47,61,4,18,1,80,81,61,4941,80,5734
72,53,4,18,1,80,81,53,61,4,18,1,80,81,61,4941,80,6466
72,58,4,18,1,80,81,29,61,4,18,1,80,81,61,4941,80,7076
72,59,4,18,1,80,81,59,61,4,18,1,80,81,61,4941,80,7198
72,23,4,18,1,80,81,23,62,4,18,1,80,81,31,5022,80,2852
72,29,4,18,1,80,81,29,62,4,18,1,80,81,31,5022,80,3596
72,37,4,18,1,80,81,37,62,4,18,1,80,81,31,5022,80,4588
72,41,4,18,1,80,81,41,62,4,18,1,80,81,31,5022,80,5084
72,43,4,18,1,80,81,43,62,4,18,1,80,81,31,5022,80,5332
72,47,4,18,1,80,81,47,62,4,18,1,80,81,31,5022,80,5828
72,53,4,18,1,80,81,53,62,4,18,1,80,81,31,5022,80,6572
72,59,4,18,1,80,81,59,62,4,18,1,80,81,31,5022,80,7316
72,61,4,18,1,80,81,61,62,4,18,1,80,81,31,5022,80,7564
72,4,4,18,1,80,81,1,67,4,18,1,80,81,67,5427,80,536
72,23,4,18,1,80,81,23,67,4,18,1,80,81,67,5427,80,3082
72,29,4,18,1,80,81,29,67,4,18,1,80,81,67,5427,80,3886
72,31,4,18,1,80,81,31,67,4,18,1,80,81,67,5427,80,4154
72,37,4,18,1,80,81,37,67,4,18,1,80,81,67,5427,80,4958
72,41,4,18,1,80,81,41,67,4,18,1,80,81,67,5427,80,5494
72,43,4,18,1,80,81,43,67,4,18,1,80,81,67,5427,80,5762
72,46,4,18,1,80,81,23,67,4,18,1,80,81,67,5427,80,6164
72,47,4,18,1,80,81,47,67,4,18,1,80,81,67,5427,80,6298
72,53,4,18,1,80,81,53,67,4,18,1,80,81,67,5427,80,7102
72,58,4,18,1,80,81,29,67,4,18,1,80,81,67,5427,80,7772
72,59,4,18,1,80,81,59,67,4,18,1,80,81,67,5427,80,7906
72,61,4,18,1,80,81,61,67,4,18,1,80,81,67,5427,80,8174
72,62,4,18,1,80,81,31,67,4,18,1,80,81,67,5427,80,8308
72,4,4,18,1,80,81,1,71,4,18,1,80,81,71,5751,80,568
72,23,4,18,1,80,81,23,71,4,18,1,80,81,71,5751,80,3266
72,29,4,18,1,80,81,29,71,4,18,1,80,81,71,5751,80,4118
72,31,4,18,1,80,81,31,71,4,18,1,80,81,71,5751,80,4402
72,37,4,18,1,80,81,37,71,4,18,1,80,81,71,5751,80,5254
72,41,4,18,1,80,81,41,71,4,18,1,80,81,71,5751,80,5822
72,43,4,18,1,80,81,43,71,4,18,1,80,81,71,5751,80,6106
72,46,4,18,1,80,81,23,71,4,18,1,80,81,71,5751,80,6532
72,47,4,18,1,80,81,47,71,4,18,1,80,81,71,5751,80,6674
72,53,4,18,1,80,81,53,71,4,18,1,80,81,71,5751,80,7526
72,58,4,18,1,80,81,29,71,4,18,1,80,81,71,5751,80,8236
72,59,4,18,1,80,81,59,71,4,18,1,80,81,71,5751,80,8378
72,61,4,18,1,80,81,61,71,4,18,1,80,81,71,5751,80,8662
72,62,4,18,1,80,81,31,71,4,18,1,80,81,71,5751,80,8804
72,67,4,18,1,80,81,67,71,4,18,1,80,81,71,5751,80,9514
72,4,4,18,1,80,81,1,73,4,18,1,80,81,73,5913,80,584
72,23,4,18,1,80,81,23,73,4,18,1,80,81,73,5913,80,3358
72,29,4,18,1,80,81,29,73,4,18,1,80,81,73,5913,80,4234
72,31,4,18,1,80,81,31,73,4,18,1,80,81,73,5913,80,4526
72,37,4,18,1,80,81,37,73,4,18,1,80,81,73,5913,80,5402
72,41,4,18,1,80,81,41,73,4,18,1,80,81,73,5913,80,5986
72,43,4,18,1,80,81,43,73,4,18,1,80,81,73,5913,80,6278
72,46,4,18,1,80,81,23,73,4,18,1,80,81,73,5913,80,6716
72,47,4,18,1,80,81,47,73,4,18,1,80,81,73,5913,80,6862
72,53,4,18,1,80,81,53,73,4,18,1,80,81,73,5913,80,7738
72,58,4,18,1,80,81,29,73,4,18,1,80,81,73,5913,80,8468
72,59,4,18,1,80,81,59,73,4,18,1,80,81,73,5913,80,8614
72,61,4,18,1,80,81,61,73,4,18,1,80,81,73,5913,80,8906
72,62,4,18,1,80,81,31,73,4,18,1,80,81,73,5913,80,9052
72,67,4,18,1,80,81,67,73,4,18,1,80,81,73,5913,80,9782
72,71,4,18,1,80,81,71,73,4,18,1,80,81,73,5913,80,10366
72,23,4,18,1,80,81,23,74,4,18,1,80,81,37,5994,80,3404
72,29,4,18,1,80,81,29,74,4,18,1,80,81,37,5994,80,4292
72,31,4,18,1,80,81,31,74,4,18,1,80,81,37,5994,80,4588
72,41,4,18,1,80,81,41,74,4,18,1,80,81,37,5994,80,6068
72,43,4,18,1,80,81,43,74,4,18,1,80,81,37,5994,80,6364
72,47,4,18,1,80,81,47,74,4,18,1,80,81,37,5994,80,6956
72,53,4,18,1,80,81,53,74,4,18,1,80,81,37,5994,80,7844
72,59,4,18,1,80,81,59,74,4,18,1,80,81,37,5994,80,8732
72,61,4,18,1,80,81,61,74,4,18,1,80,81,37,5994,80,9028
72,67,4,18,1,80,81,67,74,4,18,1,80,81,37,5994,80,9916
72,71,4,18,1,80,81,71,74,4,18,1,80,81,37,5994,80,10508
72,73,4,18,1,80,81,73,74,4,18,1,80,81,37,5994,80,10804
72,4,4,18,1,80,81,1,79,4,18,1,80,81,79,6399,80,632
72,23,4,18,1,80,81,23,79,4,18,1,80,81,79,6399,80,3634
72,29,4,18,1,80,81,29,79,4,18,1,80,81,79,6399,80,4582
72,31,4,18,1,80,81,31,79,4,18,1,80,81,79,6399,80,4898
72,37,4,18,1,80,81,37,79,4,18,1,80,81,79,6399,80,5846
72,41,4,18,1,80,81,41,79,4,18,1,80,81,79,6399,80,6478
72,43,4,18,1,80,81,43,79,4,18,1,80,81,79,6399,80,6794
72,46,4,18,1,80,81,23,79,4,18,1,80,81,79,6399,80,7268
72,47,4,18,1,80,81,47,79,4,18,1,80,81,79,6399,80,7426
72,53,4,18,1,80,81,53,79,4,18,1,80,81,79,6399,80,8374
72,58,4,18,1,80,81,29,79,4,18,1,80,81,79,6399,80,9164
72,59,4,18,1,80,81,59,79,4,18,1,80,81,79,6399,80,9322
72,61,4,18,1,80,81,61,79,4,18,1,80,81,79,6399,80,9638
72,62,4,18,1,80,81,31,79,4,18,1,80,81,79,6399,80,9796
72,67,4,18,1,80,81,67,79,4,18,1,80,81,79,6399,80,10586
72,71,4,18,1,80,81,71,79,4,18,1,80,81,79,6399,80,11218
72,73,4,18,1,80,81,73,79,4,18,1,80,81,79,6399,80,11534
72,74,4,18,1,80,81,37,79,4,18,1,80,81,79,6399,80,11692
72,23,4,18,1,80,81,23,82,4,18,1,80,81,41,6642,80,3772
72,29,4,18,1,80,81,29,82,4,18,1,80,81,41,6642,80,4756
72,31,4,18,1,80,81,31,82,4,18,1,80,81,41,6642,80,5084
72,37,4,18,1,80,81,37,82,4,18,1,80,81,41,6642,80,6068
72,43,4,18,1,80,81,43,82,4,18,1,80,81,41,6642,80,7052
72,47,4,18,1,80,81,47,82,4,18,1,80,81,41,6642,80,7708
72,53,4,18,1,80,81,53,82,4,18,1,80,81,41,6642,80,8692
72,59,4,18,1,80,81,59,82,4,18,1,80,81,41,6642,80,9676
72,61,4,18,1,80,81,61,82,4,18,1,80,81,41,6642,80,10004
72,67,4,18,1,80,81,67,82,4,18,1,80,81,41,6642,80,10988
72,71,4,18,1,80,81,71,82,4,18,1,80,81,41,6642,80,11644
72,73,4,18,1,80,81,73,82,4,18,1,80,81,41,6642,80,11972
72,79,4,18,1,80,81,79,82,4,18,1,80,81,41,6642,80,12956
72,4,4,18,1,80,81,1,83,4,18,1,80,81,83,6723,80,664
72,23,4,18,1,80,81,23,83,4,18,1,80,81,83,6723,80,3818
72,29,4,18,1,80,81,29,83,4,18,1,80,81,83,6723,80,4814
72,31,4,18,1,80,81,31,83,4,18,1,80,81,83,6723,80,5146
72,37,4,18,1,80,81,37,83,4,18,1,80,81,83,6723,80,6142
72,41,4,18,1,80,81,41,83,4,18,1,80,81,83,6723,80,6806
72,43,4,18,1,80,81,43,83,4,18,1,80,81,83,6723,80,7138
72,46,4,18,1,80,81,23,83,4,18,1,80,81,83,6723,80,7636
72,47,4,18,1,80,81,47,83,4,18,1,80,81,83,6723,80,7802
72,53,4,18,1,80,81,53,83,4,18,1,80,81,83,6723,80,8798
72,58,4,18,1,80,81,29,83,4,18,1,80,81,83,6723,80,9628
72,59,4,18,1,80,81,59,83,4,18,1,80,81,83,6723,80,9794
72,61,4,18,1,80,81,61,83,4,18,1,80,81,83,6723,80,10126
72,62,4,18,1,80,81,31,83,4,18,1,80,81,83,6723,80,10292
72,67,4,18,1,80,81,67,83,4,18,1,80,81,83,6723,80,11122
72,71,4,18,1,80,81,71,83,4,18,1,80,81,83,6723,80,11786
72,73,4,18,1,80,81,73,83,4,18,1,80,81,83,6723,80,12118
72,74,4,18,1,80,81,37,83,4,18,1,80,81,83,6723,80,12284
72,79,4,18,1,80,81,79,83,4,18,1,80,81,83,6723,80,13114
72,82,4,18,1,80,81,41,83,4,18,1,80,81,83,6723,80,13612
72,23,4,18,1,80,81,23,86,4,18,1,80,81,43,6966,80,3956
72,29,4,18,1,80,81,29,86,4,18,1,80,81,43,6966,80,4988
72,31,4,18,1,80,81,31,86,4,18,1,80,81,43,6966,80,5332
72,37,4,18,1,80,81,37,86,4,18,1,80,81,43,6966,80,6364
72,41,4,18,1,80,81,41,86,4,18,1,80,81,43,6966,80,7052
72,47,4,18,1,80,81,47,86,4,18,1,80,81,43,6966,80,8084
72,53,4,18,1,80,81,53,86,4,18,1,80,81,43,6966,80,9116
72,59,4,18,1,80,81,59,86,4,18,1,80,81,43,6966,80,10148
72,61,4,18,1,80,81,61,86,4,18,1,80,81,43,6966,80,10492
72,67,4,18,1,80,81,67,86,4,18,1,80,81,43,6966,80,11524
72,71,4,18,1,80,81,71,86,4,18,1,80,81,43,6966,80,12212
72,73,4,18,1,80,81,73,86,4,18,1,80,81,43,6966,80,12556
72,79,4,18,1,80,81,79,86,4,18,1,80,81,43,6966,80,13588
72,83,4,18,1,80,81,83,86,4,18,1,80,81,43,6966,80,14276
72,4,4,18,1,80,81,1,89,4,18,1,80,81,89,7209,80,712
72,23,4,18,1,80,81,23,89,4,18,1,80,81,89,7209,80,4094
72,29,4,18,1,80,81,29,89,4,18,1,80,81,89,7209,80,5162
72,31,4,18,1,80,81,31,89,4,18,1,80,81,89,7209,80,5518
72,37,4,18,1,80,81,37,89,4,18,1,80,81,89,7209,80,6586
72,41,4,18,1,80,81,41,89,4,18,1,80,81,89,7209,80,7298
72,43,4,18,1,80,81,43,89,4,18,1,80,81,89,7209,80,7654
72,46,4,18,1,80,81,23,89,4,18,1,80,81,89,7209,80,8188
72,47,4,18,1,80,81,47,89,4,18,1,80,81,89,7209,80,8366
72,53,4,18,1,80,81,53,89,4,18,1,80,81,89,7209,80,9434
72,58,4,18,1,80,81,29,89,4,18,1,80,81,89,7209,80,10324
72,59,4,18,1,80,81,59,89,4,18,1,80,81,89,7209,80,10502
72,61,4,18,1,80,81,61,89,4,18,1,80,81,89,7209,80,10858
72,62,4,18,1,80,81,31,89,4,18,1,80,81,89,7209,80,11036
72,67,4,18,1,80,81,67,89,4,18,1,80,81,89,7209,80,11926
72,71,4,18,1,80,81,71,89,4,18,1,80,81,89,7209,80,12638
72,73,4,18,1,80,81,73,89,4,18,1,80,81,89,7209,80,12994
72,74,4,18,1,80,81,37,89,4,18,1,80,81,89,7209,80,13172
72,79,4,18,1,80,81,79,89,4,18,1,80,81,89,7209,80,14062
72,82,4,18,1,80,81,41,89,4,18,1,80,81,89,7209,80,14596
72,83,4,18,1,80,81,83,89,4,18,1,80,81,89,7209,80,14774
72,86,4,18,1,80,81,43,89,4,18,1,80,81,89,7209,80,15308
72,29,4,18,1,80,81,29,92,4,18,1,80,81,23,7452,80,5336
72,31,4,18,1,80,81,31,92,4,18,1,80,81,23,7452,80,5704
72,37,4,18,1,80,81,37,92,4,18,1,80,81,23,7452,80,6808
72,41,4,18,1,80,81,41,92,4,18,1,80,81,23,7452,80,7544
72,43,4,18,1,80,81,43,92,4,18,1,80,81,23,7452,80,7912
72,47,4,18,1,80,81,47,92,4,18,1,80,81,23,7452,80,8648
72,53,4,18,1,80,81,53,92,4,18,1,80,81,23,7452,80,9752
72,59,4,18,1,80,81,59,92,4,18,1,80,81,23,7452,80,10856
72,61,4,18,1,80,81,61,92,4,18,1,80,81,23,7452,80,11224
72,67,4,18,1,80,81,67,92,4,18,1,80,81,23,7452,80,12328
72,71,4,18,1,80,81,71,92,4,18,1,80,81,23,7452,80,13064
72,73,4,18,1,80,81,73,92,4,18,1,80,81,23,7452,80,13432
72,79,4,18,1,80,81,79,92,4,18,1,80,81,23,7452,80,14536
72,83,4,18,1,80,81,83,92,4,18,1,80,81,23,7452,80,15272
72,89,4,18,1,80,81,89,92,4,18,1,80,81,23,7452,80,16376
72,23,4,18,1,80,81,23,94,4,18,1,80,81,47,7614,80,4324
72,29,4,18,1,80,81,29,94,4,18,1,80,81,47,7614,80,5452
72,31,4,18,1,80,81,31,94,4,18,1,80,81,47,7614,80,5828
72,37,4,18,1,80,81,37,94,4,18,1,80,81,47,7614,80,6956
72,41,4,18,1,80,81,41,94,4,18,1,80,81,47,7614,80,7708
72,43,4,18,1,80,81,43,94,4,18,1,80,81,47,7614,80,8084
72,53,4,18,1,80,81,53,94,4,18,1,80,81,47,7614,80,9964
72,59,4,18,1,80,81,59,94,4,18,1,80,81,47,7614,80,11092
72,61,4,18,1,80,81,61,94,4,18,1,80,81,47,7614,80,11468
72,67,4,18,1,80,81,67,94,4,18,1,80,81,47,7614,80,12596
72,71,4,18,1,80,81,71,94,4,18,1,80,81,47,7614,80,13348
72,73,4,18,1,80,81,73,94,4,18,1,80,81,47,7614,80,13724
72,79,4,18,1,80,81,79,94,4,18,1,80,81,47,7614,80,14852
72,83,4,18,1,80,81,83,94,4,18,1,80,81,47,7614,80,15604
72,89,4,18,1,80,81,89,94,4,18,1,80,81,47,7614,80,16732
72,4,4,18,1,80,81,1,97,4,18,1,80,81,97,7857,80,776
72,23,4,18,1,80,81,23,97,4,18,1,80,81,97,7857,80,4462
72,29,4,18,1,80,81,29,97,4,18,1,80,81,97,7857,80,5626
72,31,4,18,1,80,81,31,97,4,18,1,80,81,97,7857,80,6014
72,37,4,18,1,80,81,37,97,4,18,1,80,81,97,7857,80,7178
72,41,4,18,1,80,81,41,97,4,18,1,80,81,97,7857,80,7954
72,43,4,18,1,80,81,43,97,4,18,1,80,81,97,7857,80,8342
72,46,4,18,1,80,81,23,97,4,18,1,80,81,97,7857,80,8924
